frequency_Hz,H_rx_E_fine_real_m,H_rx_E_fine_imag_m,H_rx_E_baseline_real_m,H_rx_E_baseline_imag_m,H_rx_E_orthogonal_real_m,H_rx_E_orthogonal_imag_m,S11_fine_real,S11_fine_imag,S11_baseline_real,S11_baseline_imag,Zin_fine_real_ohm,Zin_fine_imag_ohm,Zin_baseline_real_ohm,Zin_baseline_imag_ohm,H_magnitude_relative_change,phase_difference_rad,cross_polarization_ratio
9.300000000000000000e+09,-3.255160202846267938e-05,4.703409356655475636e-05,-2.995621849693660052e-05,5.895067445661572272e-05,3.020922734161456619e-11,-4.123716904912575120e-11,9.963342412896603051e-01,-8.436709269241042530e-02,9.955554421144000576e-01,-9.308175819940506246e-02,1.404196106047260084e+00,-1.183062749172524946e+03,1.181187974969780674e+00,-1.071880507818224032e+03,1.560417577648582632e-01,-1.352420987918272199e-01,7.730550114126653691e-07
9.310000000000000000e+09,-3.245996407332736350e-05,4.717771181065798881e-05,-2.981974065362957683e-05,5.910598565083366744e-05,2.961123027528735014e-11,-4.237663757291878942e-11,9.963258702509654174e-01,-8.446234651790412995e-02,9.955453366809481341e-01,-9.318819883347488620e-02,1.405214825220174379e+00,-1.181723391378871611e+03,1.180175430352680799e+00,-1.070650691812790456e+03,1.560492243917389332e-01,-1.353997009509911309e-01,7.808988032309642955e-07
9.320000000000000000e+09,-3.236778936517023053e-05,4.732119421641681005e-05,-2.968261624384955027e-05,5.926101960438271337e-05,2.898540210258938881e-11,-4.351607980949693896e-11,9.963174922772860542e-01,-8.455760979364131125e-02,9.955352046623733298e-01,-9.329466387703146124e-02,1.406182700034805722e+00,-1.180386917023729666e+03,1.179310007500477209e+00,-1.069423380814159145e+03,1.560566952803109919e-01,-1.355573574556809546e-01,7.888721709757463064e-07
9.330000000000000000e+09,-3.227507791455800972e-05,4.746453897809131597e-05,-2.954484567914607233e-05,5.941577388069260750e-05,2.833147562689344738e-11,-4.465500952182750194e-11,9.963091073723131519e-01,-8.465288262793470297e-02,9.955250456643697232e-01,-9.340115313529757934e-02,1.407099842126297462e+00,-1.179053315323788411e+03,1.178595309012652637e+00,-1.068198569010232404e+03,1.560641698817240020e-01,-1.357150675105464888e-01,7.969762418250051703e-07
9.340000000000000000e+09,-3.218182973702401139e-05,4.760774428973436396e-05,-2.940642938014981266e-05,5.957024604302831164e-05,2.764918897074651517e-11,-4.579293146444274966e-11,9.963007155365266598e-01,-8.474816513422786524e-02,9.955148592918103834e-01,-9.350766640731211776e-02,1.407966400605093371e+00,-1.177722575474198493e+03,1.178034918638185324e+00,-1.066976250670494892e+03,1.560716476433078870e-01,-1.358728302997593840e-01,8.052121453768926509e-07
9.350000000000000000e+09,-3.208804485305286676e-05,4.775080834520647398e-05,-2.926736777655559129e-05,5.972443365453589126e-05,2.693828576368487634e-11,-4.692934137524729956e-11,9.962923167671050573e-01,-8.484345743112645111e-02,9.955046451488988035e-01,-9.361420348590863971e-02,1.408782562807028960e+00,-1.176394686648535981e+03,1.177632399714352740e+00,-1.065756420145603443e+03,1.560791280085611632e-01,-1.360306449872949741e-01,8.135810140757191164e-07
9.360000000000000000e+09,-3.199372328806534920e-05,4.789372933818977405e-05,-2.912766130710341527e-05,5.987833427828684584e-05,2.619851533206647377e-11,-4.806372596986232600e-11,9.962839110578343149e-01,-8.493875964242825205e-02,9.954944028393228894e-01,-9.372076415769642344e-02,1.409548555035852191e+00,-1.175069637998772578e+03,1.177391293601523614e+00,-1.064539071866963013e+03,1.560866104171234336e-01,-1.361885107172368659e-01,8.220839836424448005e-07
9.370000000000000000e+09,-3.189886507240305300e-05,4.803650546220176966e-05,-2.898731041955835317e-05,6.003194547732192420e-05,2.542963289090785145e-11,-4.919556293856210327e-11,9.962754983990201874e-01,-8.503407189715067593e-02,9.954841319664154975e-01,-9.382734820304279577e-02,1.410264643272509888e+00,-1.173747418655294723e+03,1.177315118078601008e+00,-1.063324200346292173e+03,1.560940943047360030e-01,-1.363464266140883563e-01,8.307221935090497325e-07
9.380000000000000000e+09,-3.180347024131319428e-05,4.817913491060876751e-05,-2.884631557068941684e-05,6.018526481469411304e-05,2.463139973771256652e-11,-5.032432094585715832e-11,9.962670787773959535e-01,-8.512939432955592134e-02,9.954738321333161943e-01,-9.393395539605856048e-02,1.410931133914139268e+00,-1.172428017726941334e+03,1.177407365730534394e+00,-1.062111800175160852e+03,1.561015791031931943e-01,-1.365043917830927878e-01,8.394967872562042374e-07
9.390000000000000000e+09,-3.170753883493361509e-05,4.832161587663812028e-05,-2.870467722624641711e-05,6.033828985350890160e-05,2.380358344827924805e-11,-5.144945963277434237e-11,9.962586521760328218e-01,-8.522472707917320978e-02,9.954635029431373461e-01,-9.404058550458457844e-02,1.411548374472799239e+00,-1.171111424301091802e+03,1.177671502330861708e+00,-1.060901866024524224e+03,1.561090642402548079e-01,-1.366624053105738312e-01,8.484089130536760932e-07
9.400000000000000000e+09,-3.161107089827729289e-05,4.846394655339151478e-05,-2.856239586093549127e-05,6.049101815696539996e-05,2.294595807447198998e-11,-5.257042962189409591e-11,9.962502185742521110e-01,-8.532007029081965788e-02,9.954531439991330943e-01,-9.414723829018163681e-02,1.412116754250632766e+00,-1.169797627443770125e+03,1.178110965171457858e+00,-1.059694392644223171e+03,1.561165491395594129e-01,-1.368204662642775182e-01,8.574597241029693034e-07
9.410000000000000000e+09,-3.151406648121764280e-05,4.860612513385598351e-05,-2.841947195839406482e-05,6.064344728839396763e-05,2.205830434394320696e-11,-5.368667252519360078e-11,9.962417779475349899e-01,-8.541542411461774953e-02,9.954427549048733281e-01,-9.425391350812097058e-02,1.412636705046645735e+00,-1.168486616199791115e+03,1.178729161415201787e+00,-1.058489374862491559e+03,1.561240332205098558e-01,-1.369785736937295384e-01,8.666503790817111441e-07
9.420000000000000000e+09,-3.141652563847321006e-05,4.874814981091592561e-05,-2.827590601116383446e-05,6.079557481129449270e-05,2.114040986178588576e-11,-5.479762095475897591e-11,9.962333302674331037e-01,-8.551078870601075410e-02,9.954323352644207645e-01,-9.436061090737950241e-02,1.413108701804126177e+00,-1.167178379592938199e+03,1.179529466389792836e+00,-1.057286807585415772e+03,1.561315158981520512e-01,-1.371367266306009469e-01,8.759820425893614305e-07
9.430000000000000000e+09,-3.131844842959272834e-05,4.889001877736384738e-05,-2.813169852066300242e-05,6.094739828937147254e-05,2.019206931410567431e-11,-5.590269853641355607e-11,9.962248755014821988e-01,-8.560616422577564666e-02,9.954218846825105826e-01,-9.446733023063456913e-02,1.413533263267068074e+00,-1.165872906626172153e+03,1.180515221900030554e+00,-1.056086685796407210e+03,1.561389965830202731e-01,-1.372949240890784517e-01,8.854558855937982509e-07
9.440000000000000000e+09,-3.121983491894051013e-05,4.903173022591075016e-05,-2.798684999715664377e-05,6.109891528656870828e-05,1.921308467348914354e-11,-5.700131992632596614e-11,9.962164136131124170e-01,-8.570155084003294732e-02,9.954114027647349427e-01,-9.457407121426376906e-02,1.413910952622367212e+00,-1.164570186281878023e+03,1.181689734483651444e+00,-1.054889004555631800e+03,1.561464746809736459e-01,-1.374531650662620674e-01,8.950730858784450594e-07
9.450000000000000000e+09,-3.112068517568119337e-05,4.917328234919628128e-05,-2.784136095972755164e-05,6.125012336710170208e-05,1.820326540635327097e-11,-5.809289083065139542e-11,9.962079445615630302e-01,-8.579694872025475649e-02,9.954008891177315022e-01,-9.468083358834530894e-02,1.414242378117140930e+00,-1.163270207522137071e+03,1.183056273695917593e+00,-1.053693758999438842e+03,1.561539495930157062e-01,-1.376114485425328771e-01,9.048348284895901525e-07
9.460000000000000000e+09,-3.102099927376570103e-05,4.931467333979839694e-05,-2.769523193624386692e-05,6.140102009548906517e-05,1.716242868215574485e-11,-5.917680802826216550e-11,9.961994683017948438e-01,-8.589235804326837698e-02,9.953903433493745956e-01,-9.478761707666240321e-02,1.414528193658654898e+00,-1.161972959289055780e+03,1.184618070326086681e+00,-1.052500944339755961e+03,1.561614207150803513e-01,-1.377697734819769149e-01,9.147423061835731604e-07
9.470000000000000000e+09,-3.092077729191639431e-05,4.945590139024215784e-05,-2.754846346332719600e-05,6.155160303658142537e-05,1.609039958444330545e-11,-6.025245939662845381e-11,9.961909847844049315e-01,-8.598777899125921442e-02,9.953797650689706344e-01,-9.489442139670946352e-02,1.414769099411459896e+00,-1.160678430505098731e+03,1.186378314634880082e+00,-1.051310555863479294e+03,1.561688874378096004e-01,-1.379281388327825153e-01,9.247967198736084793e-07
9.480000000000000000e+09,-3.082001931361255789e-05,4.959696469300831469e-05,-2.740105608631982720e-05,6.170186975558959600e-05,1.498701132372034264e-11,-6.131922394090377992e-11,9.961824939555432579e-01,-8.608321175177004181e-02,9.953691538874585021e-01,-9.500124625970041148e-02,1.414965842356149528e+00,-1.159386610073469001e+03,1.188340154542607330e+00,-1.050122588931839800e+03,1.561763491463246667e-01,-1.380865435276491526e-01,9.349992790759638998e-07
9.490000000000000000e+09,-3.071872542707663057e-05,4.973786144054117544e-05,-2.725301035924997529e-05,6.185181781810945834e-05,1.385210545211186625e-11,-6.237647182627507642e-11,9.961739957568271908e-01,-8.617865651769607283e-02,9.953585094176099490e-01,-9.510809137058218177e-02,1.415119216850069472e+00,-1.158097486878543577e+03,1.190506693844234132e+00,-1.048937038979737281e+03,1.561838052199401861e-01,-1.382449864842197340e-01,9.453512023553288365e-07
9.500000000000000000e+09,-3.061689572525960241e-05,4.987858982525683171e-05,-2.710432684479740552e-05,6.200144479014657302e-05,1.268553207980018115e-11,-6.342356441363629386e-11,9.961654901252587901e-01,-8.627411348728032670e-02,9.953478312742390921e-01,-9.521495642804793380e-02,1.415230065147034866e+00,-1.156811049786299463e+03,1.192880990348695658e+00,-1.047753901515075995e+03,1.561912550318921011e-01,-1.384034666054893281e-01,9.558537177691672828e-07
9.510000000000000000e+09,-3.051453030582772986e-05,5.001914803954916926e-05,-2.695500611425733644e-05,6.215074823813785049e-05,1.148715009320850632e-11,-6.445985429864308724e-11,9.961569769931462037e-01,-8.636958286410230390e-02,9.953371190744116914e-01,-9.532184112455549529e-02,1.415299277912719145e+00,-1.155527287644821172e+03,1.195466054048103688e+00,-1.046573172118062303e+03,1.561986979490347371e-01,-1.385619827802581361e-01,9.665080633109255769e-07
9.520000000000000000e+09,-3.041162927114870543e-05,5.015953427579720000e-05,-2.680504874750466807e-05,6.229972572897125643e-05,1.025682737490791651e-11,-6.548468535421037019e-11,9.961484562880199567e-01,-8.646506485706596801e-02,9.953263724376596455e-01,-9.542874514634767935e-02,1.415327794714198006e+00,-1.154246189284816182e+03,1.198264845252021926e+00,-1.045394846440495257e+03,1.562061333315084843e-01,-1.387205338835479362e-01,9.773154873519924886e-07
9.530000000000000000e+09,-3.030819272827801704e-05,5.029974672637062521e-05,-2.665445533295688517e-05,6.244837483000425669e-05,8.994441025219639049e-12,-6.649739277650778348e-11,9.961399279325542366e-01,-8.656055968038478543e-02,9.953155909861997053e-01,-9.553566817347539097e-02,1.415316604483657370e+00,-1.152967743520168369e+03,1.201280272694020823e+00,-1.044218920205029235e+03,1.562135605324072585e-01,-1.388791187770480884e-01,9.882772490822579959e-07
9.540000000000000000e+09,-3.020422078894602233e-05,5.043978358363560222e-05,-2.650322646753635754e-05,6.259669310907883355e-05,7.699877585484710878e-12,-6.749730313452014381e-11,9.961313918444921756e-01,-8.665606755356246305e-02,9.953047743451545193e-01,-9.564260987982628470e-02,1.415266745962909578e+00,-1.151691939148537131e+03,1.204515191653208861e+00,-1.043045389204401999e+03,1.562209788973947522e-01,-1.390377363095580132e-01,9.993946189493317374e-07
9.550000000000000000e+09,-3.009971356954501952e-05,5.057964303995913537e-05,-2.635136275663309765e-05,6.274467813453620370e-05,6.373033262976204630e-12,-6.848373442322586437e-11,9.961228479365665800e-01,-8.675158870137082701e-02,9.952939221427795635e-01,-9.574956993315184017e-02,1.415179308128850622e+00,-1.150418764951986304e+03,1.207972402019684921e+00,-1.041874249300680958e+03,1.562283877643446117e-01,-1.391963853174346122e-01,1.010668879096237124e-06
9.560000000000000000e+09,-2.999467119111627088e-05,5.071932328771442251e-05,-2.619886481406619695e-05,6.289232747522767388e-05,5.013814157418164207e-12,-6.945599612045993508e-11,9.961142961164271004e-01,-8.684712335382663295e-02,9.952830340106928464e-01,-9.585654799510265334e-02,1.415055430576286355e+00,-1.149148209697632183e+03,1.211654646376942646e+00,-1.040705496424444618e+03,1.562357864629119186e-01,-1.393550646250278358e-01,1.022101323797705939e-06
9.570000000000000000e+09,-2.988909377933826286e-05,5.085882251928394498e-05,-2.604573326204539090e-05,6.303963870052387009e-05,3.622136489085265133e-12,-7.041338924751693537e-11,9.961057362865657350e-01,-8.694267174616102101e-02,9.952721095841076115e-01,-9.596354372126465748e-02,1.414896303899057850e+00,-1.147880262138371336e+03,1.215564608052423834e+00,-1.039539126573955627e+03,1.562431743141109164e-01,-1.395137730451439240e-01,1.033693259894966916e-06
9.580000000000000000e+09,-2.978298146451377018e-05,5.099813892706292349e-05,-2.589196873113266462e-05,6.318660938032292335e-05,2.197926828449931926e-12,-7.135520643356126199e-11,9.960971683442473301e-01,-8.703823411879041405e-02,9.952611485020714799e-01,-9.607055676119827248e-02,1.414703170035738866e+00,-1.146614911013591154e+03,1.219704909141769544e+00,-1.038375135814333817e+03,1.562505506298933478e-01,-1.396725093794833339e-01,1.045446007229144755e-06
9.590000000000000000e+09,-2.967633438155896640e-05,5.113727070346279433e-05,-2.573757186020359438e-05,6.333323708505412891e-05,7.411223273419279530e-13,-7.228073198390114340e-11,9.960885921814399691e-01,-8.713381071728004690e-02,9.952501504077054806e-01,-9.617758675848220307e-02,1.414477322573805873e+00,-1.145352145049952924e+03,1.224078108552079991e+00,-1.037213520276673080e+03,1.562579147126455514e-01,-1.398312724190889922e-01,1.057360899073295420e-06
9.600000000000000000e+09,-2.956915266999132489e-05,5.127621604091242916e-05,-2.558254329640840096e-05,6.347951938568148337e-05,-7.483290484107502281e-13,-7.318924195219079267e-11,9.960800076847451390e-01,-8.722940179230796731e-02,9.952391149484517419e-01,-9.628463335076117846e-02,1.414220107060718767e+00,-1.144091952962193545e+03,1.228686699986176079e+00,-1.036054276157152572e+03,1.562652658547393492e-01,-1.399900609448021249e-01,1.069439282563124089e-06
9.610000000000000000e+09,-2.946143647391895299e-05,5.141497313186099450e-05,-2.542688369513368749e-05,6.362545385370310203e-05,-2.270468284897567754e-12,-7.408000421662240140e-11,9.960714147353361136e-01,-8.732500759962215364e-02,9.952280417763202935e-01,-9.639169616979505195e-02,1.413932921237252227e+00,-1.142834323453972274e+03,1.233533109957015927e+00,-1.034897399716125847e+03,1.562726033379942259e-01,-1.401488737276955221e-01,1.081682519126527202e-06
9.620000000000000000e+09,-2.935318594202967205e-05,5.155354016877844648e-05,-2.527059371996403500e-05,6.377103806115009394e-05,-3.825325084633377526e-12,-7.495227856016869500e-11,9.960628132088923392e-01,-8.742062839999734103e-02,9.952169305481429751e-01,-9.649877484151438145e-02,1.413617215293536677e+00,-1.141579245218739743e+03,1.238619695746899563e+00,-1.033742887277184082e+03,1.562799264331798665e-01,-1.403077095295258980e-01,1.094091984911990391e-06
9.630000000000000000e+09,-2.924440122758095809e-05,5.169191534415622875e-05,-2.511367404264402145e-05,6.391626958058185923e-05,-5.412917629696723202e-12,-7.580531675494228834e-11,9.960542029755385940e-01,-8.751626445918568586e-02,9.952057809258310073e-01,-9.660586898607799455e-02,1.413274492067429389e+00,-1.140326706940662689e+03,1.243948743374751587e+00,-1.032590735226184961e+03,1.562872343994654301e-01,-1.404665671031763152e-01,1.106669071216068008e-06
9.640000000000000000e+09,-2.913508248838958089e-05,5.183009685050752322e-05,-2.495612534304054571e-05,6.406114598507910954e-05,-7.033252343537043891e-12,-7.663836265073008031e-11,9.960455838997868128e-01,-8.761191604786637555e-02,9.951945925766328971e-01,-9.671297821793498062e-02,1.412906307198259714e+00,-1.139076697295565282e+03,1.249522465548621231e+00,-1.031440940010275199e+03,1.562945264838583315e-01,-1.406254451930839533e-01,1.119415184909984066e-06
9.650000000000000000e+09,-2.902522988682291341e-05,5.196808288036727037e-05,-2.479794830910582237e-05,6.420566484823535703e-05,-8.686323651490109505e-12,-7.745065226776873283e-11,9.960369558404807977e-01,-8.770758344159003406e-02,9.951833651734017794e-01,-9.682010214589006902e-02,1.412514269286372359e+00,-1.137829204951924339e+03,1.255342999598334952e+00,-1.030293498136878270e+03,1.563018019206152409e-01,-1.407843425356836708e-01,1.132331748865554081e-06
9.660000000000000000e+09,-2.891484358978873353e-05,5.210587162629008219e-05,-2.463914363684109485e-05,6.434982374414481197e-05,-1.037211374004889047e-11,-7.824141389382397041e-11,9.960283186507395969e-01,-8.780326692072172590e-02,9.951720983948616484e-01,-9.692724037317476671e-02,1.412100039984445221e+00,-1.136584218571859765e+03,1.261412405397924097e+00,-1.029148406172653267e+03,1.563090599306700412e-01,-1.409432578598218688e-01,1.145420202380605242e-06
9.670000000000000000e+09,-2.880392376872782098e-05,5.224346128084980846e-05,-2.447971203026062296e-05,6.449362024738931811e-05,-1.209059231492132346e-11,-7.900986818563572617e-11,9.960196721779103202e-01,-8.789896677037771500e-02,9.951607919258796953e-01,-9.703439249752006390e-02,1.411665334081138923e+00,-1.135341726812223669e+03,1.267732663275165095e+00,-1.028005660742435794e+03,1.563162997209959493e-01,-1.411021898871943903e-01,1.158682001604011839e-06
